Time,Location,LMP
2022-10-01 04:00:00-07:00,TOT210S1_7_N002,59.9988
2022-10-01 04:00:00-07:00,TULLOCH_7_B2,59.9988
2022-10-01 04:00:00-07:00,VACA-DIX_1_B1,59.9988
2022-10-01 04:00:00-07:00,WISE1_7_B1,59.9988
2022-10-01 04:15:00-07:00,ALTA1G_7_B1,59.9988
2022-10-01 04:15:00-07:00,BIGCRK3_2_B1,59.9988
2022-10-01 04:15:00-07:00,C493GEN_7_N003,59.9988
2022-10-01 04:15:00-07:00,CUYAMAGN_7_N001,59.9988
2022-10-01 04:15:00-07:00,IBM-CTLE_1_N002,59.9988
2022-10-01 04:15:00-07:00,JESSUP_1_GN001,59.9988
2022-10-01 04:15:00-07:00,KANAKAJT_1_B1,59.9988
2022-10-01 04:15:00-07:00,KEARNY_7_GNU1N,59.9988
2022-10-01 04:15:00-07:00,LBEACH1G_7_N001,59.9988
2022-10-01 04:15:00-07:00,MECCTG2_7_B2,59.9988
2022-10-01 04:15:00-07:00,MILPITAS_1_N001,59.9988
2022-10-01 04:15:00-07:00,REDMGEN_7_N003,59.9988
2022-10-01 04:15:00-07:00,RENFRO_1_N001,59.9988
2022-10-01 04:15:00-07:00,SHELL3_7_B2,59.9988
2022-10-01 04:15:00-07:00,SPIJCT_6_B1,59.9988
2022-10-01 04:15:00-07:00,TOT210S1_7_N002,59.9988
2022-10-01 04:15:00-07:00,TULLOCH_7_B2,59.9988
2022-10-01 04:15:00-07:00,VACA-DIX_1_B1,59.9988
2022-10-01 04:15:00-07:00,WISE1_7_B1,59.9988
2022-10-01 04:30:00-07:00,ALTA1G_7_B1,59.9988
2022-10-01 04:30:00-07:00,BIGCRK3_2_B1,59.9988
2022-10-01 04:30:00-07:00,C493GEN_7_N003,59.9988
2022-10-01 04:30:00-07:00,CUYAMAGN_7_N001,59.9988
2022-10-01 04:30:00-07:00,IBM-CTLE_1_N002,59.9988
2022-10-01 04:30:00-07:00,JESSUP_1_GN001,59.9988
2022-10-01 04:30:00-07:00,KANAKAJT_1_B1,59.9988
2022-10-01 04:30:00-07:00,KEARNY_7_GNU1N,59.9988
2022-10-01 04:30:00-07:00,LBEACH1G_7_N001,59.9988
2022-10-01 04:30:00-07:00,MECCTG2_7_B2,59.9988
2022-10-01 04:30:00-07:00,MILPITAS_1_N001,59.9988
2022-10-01 04:30:00-07:00,REDMGEN_7_N003,59.9988
2022-10-01 04:30:00-07:00,RENFRO_1_N001,59.9988
2022-10-01 04:30:00-07:00,SHELL3_7_B2,59.9988
2022-10-01 04:30:00-07:00,SPIJCT_6_B1,59.9988
2022-10-01 04:30:00-07:00,TOT210S1_7_N002,59.9988
2022-10-01 04:30:00-07:00,TULLOCH_7_B2,59.9988
2022-10-01 04:30:00-07:00,VACA-DIX_1_B1,59.9988
2022-10-01 04:30:00-07:00,WISE1_7_B1,59.9988
2022-10-01 04:45:00-07:00,ALTA1G_7_B1,59.9988
2022-10-01 04:45:00-07:00,BIGCRK3_2_B1,59.9988
2022-10-01 04:45:00-07:00,C493GEN_7_N003,59.9988
2022-10-01 04:45:00-07:00,CUYAMAGN_7_N001,59.9988
2022-10-01 04:45:00-07:00,IBM-CTLE_1_N002,59.9988
2022-10-01 04:45:00-07:00,JESSUP_1_GN001,59.9988
2022-10-01 04:45:00-07:00,KANAKAJT_1_B1,59.9988
2022-10-01 04:45:00-07:00,KEARNY_7_GNU1N,59.9988
2022-10-01 04:45:00-07:00,LBEACH1G_7_N001,59.9988
2022-10-01 04:45:00-07:00,MECCTG2_7_B2,59.9988
2022-10-01 04:45:00-07:00,MILPITAS_1_N001,59.9988
2022-10-01 04:45:00-07:00,REDMGEN_7_N003,59.9988
2022-10-01 04:45:00-07:00,RENFRO_1_N001,59.9988
2022-10-01 04:45:00-07:00,SHELL3_7_B2,59.9988
2022-10-01 04:45:00-07:00,SPIJCT_6_B1,59.9988
2022-10-01 04:45:00-07:00,TOT210S1_7_N002,59.9988
2022-10-01 04:45:00-07:00,TULLOCH_7_B2,59.9988
2022-10-01 04:45:00-07:00,VACA-DIX_1_B1,59.9988
2022-10-01 04:45:00-07:00,WISE1_7_B1,59.9988
2022-10-01 05:00:00-07:00,ALTA1G_7_B1,57.49546
2022-10-01 05:00:00-07:00,BIGCRK3_2_B1,56.638
2022-10-01 05:00:00-07:00,C493GEN_7_N003,53.40824
2022-10-01 05:00:00-07:00,CUYAMAGN_7_N001,56.17498
2022-10-01 05:00:00-07:00,IBM-CTLE_1_N002,58.80452
2022-10-01 05:00:00-07:00,JESSUP_1_GN001,58.14713
2022-10-01 05:00:00-07:00,KANAKAJT_1_B1,58.35864
2022-10-01 05:00:00-07:00,KEARNY_7_GNU1N,55.02598
2022-10-01 05:00:00-07:00,LBEACH1G_7_N001,56.00348
2022-10-01 05:00:00-07:00,MECCTG2_7_B2,58.54728
2022-10-01 05:00:00-07:00,MILPITAS_1_N001,59.66769
2022-10-01 05:00:00-07:00,REDMGEN_7_N003,56.85523
2022-10-01 05:00:00-07:00,RENFRO_1_N001,56.46651
2022-10-01 05:00:00-07:00,SHELL3_7_B2,58.46725
2022-10-01 05:00:00-07:00,SPIJCT_6_B1,59.12463
2022-10-01 05:00:00-07:00,TOT210S1_7_N002,52.71084
2022-10-01 05:00:00-07:00,TULLOCH_7_B2,58.8674
2022-10-01 05:00:00-07:00,VACA-DIX_1_B1,57.88989
2022-10-01 05:00:00-07:00,WISE1_7_B1,59.13607
2022-10-01 05:15:00-07:00,ALTA1G_7_B1,63.35145
2022-10-01 05:15:00-07:00,BIGCRK3_2_B1,62.42501
2022-10-01 05:15:00-07:00,C493GEN_7_N003,58.6877
2022-10-01 05:15:00-07:00,CUYAMAGN_7_N001,61.91451
2022-10-01 05:15:00-07:00,IBM-CTLE_1_N002,64.97116
2022-10-01 05:15:00-07:00,JESSUP_1_GN001,64.34093
2022-10-01 05:15:00-07:00,KANAKAJT_1_B1,64.53
2022-10-01 05:15:00-07:00,KEARNY_7_GNU1N,60.45236
2022-10-01 05:15:00-07:00,LBEACH1G_7_N001,61.66872
2022-10-01 05:15:00-07:00,MECCTG2_7_B2,64.68756
