time,temp,rhum,prcp,wspd
2022-01-07 17:00:00,12.0,72.0,0.0,15.0
2022-01-07 18:00:00,12.0,77.0,0.0,13.0
2022-01-07 19:00:00,12.0,77.0,0.0,13.0
2022-01-07 20:00:00,13.0,77.0,0.3,11.0
2022-01-07 21:00:00,14.0,72.0,0.0,9.0
2022-01-07 22:00:00,14.0,72.0,0.0,6.8
2022-01-07 23:00:00,14.0,72.0,0.0,5.0
2022-01-08 00:00:00,14.0,72.0,0.1,0.0
2022-01-08 01:00:00,13.0,77.0,0.2,0.0
2022-01-08 02:00:00,11.0,82.0,0.0,7.0
2022-01-08 03:00:00,10.0,82.0,0.0,7.0
2022-01-08 04:00:00,10.0,82.0,0.0,7.6
2022-01-08 05:00:00,11.0,82.0,0.0,7.0
2022-01-08 06:00:00,11.0,82.0,0.0,7.6
2022-01-08 07:00:00,7.7,98.0,0.0,5.4
2022-01-08 08:00:00,7.6,96.0,0.0,4.7
2022-01-08 09:00:00,8.3,92.0,0.0,2.9
2022-01-08 10:00:00,7.0,97.0,0.0,6.1
2022-01-08 11:00:00,6.7,100.0,0.0,4.0
2022-01-08 12:00:00,6.4,100.0,0.0,1.8
2022-01-08 13:00:00,7.3,100.0,0.0,2.2
2022-01-08 14:00:00,10.0,82.0,0.0,1.8
2022-01-08 15:00:00,10.0,82.0,0.0,0.0
2022-01-08 16:00:00,10.0,82.0,0.0,6.0
2022-01-08 17:00:00,11.0,76.0,0.0,6.0
2022-01-08 18:00:00,11.0,76.0,0.0,9.0
2022-01-08 19:00:00,11.0,76.0,0.0,9.4
2022-01-08 20:00:00,12.0,72.0,0.0,6.8
2022-01-08 21:00:00,13.0,67.0,0.0,7.0
2022-01-08 22:00:00,14.0,63.0,0.0,7.2
2022-01-08 23:00:00,14.0,63.0,0.0,0.0
2022-01-09 00:00:00,13.0,67.0,0.0,9.0
2022-01-09 01:00:00,13.0,67.0,0.0,9.4
2022-01-09 02:00:00,11.0,76.0,0.0,2.5
2022-01-09 03:00:00,9.0,87.0,0.0,6.0
2022-01-09 04:00:00,9.0,87.0,0.0,5.4
2022-01-09 05:00:00,8.0,87.0,0.0,5.4
2022-01-09 06:00:00,7.0,87.0,0.0,7.6
2022-01-09 07:00:00,4.3,89.0,0.0,6.1
2022-01-09 08:00:00,4.1,90.0,0.0,6.1
2022-01-09 09:00:00,4.0,91.0,0.0,6.8
2022-01-09 10:00:00,4.0,92.0,0.0,6.8
2022-01-09 11:00:00,3.7,93.0,0.0,6.5
2022-01-09 12:00:00,3.5,92.0,0.0,6.8
2022-01-09 13:00:00,3.5,89.0,0.0,6.8
